driver_avg_corner_speed,driver_min_corner_speed,driver_corner_throttle,driver_corner_brake,driver_corner_rpm,driver_avg_straight_speed,driver_top_speed,driver_straight_throttle,driver_drs_usage,driver,circuit_id,season
121.74684089810819,34.5,15.219083509207124,27.65130315785905,8302.728853561093,149.30726200688986,325.5,53.848134490671896,100.0,alo,interlagos,2022
156.15566363344817,29.0,38.41633514394128,22.664362201256264,9340.631093349892,186.19795734685073,357.0,67.20429519280532,100.0,alo,monza,2018
156.15566363344817,29.0,38.41633514394128,22.664362201256264,9340.631093349892,186.19795734685073,357.0,67.20429519280532,100.0,alo,monza,2021
146.93774900019918,32.0,37.599725777180595,16.061405208741004,9179.062672309723,178.23266593149387,352.0,61.05416588772691,100.0,alo,monza,2022
141.33970977956042,55.0,21.59696842942299,24.23306990601419,8848.817461914068,178.9360093546409,321.0,68.84277786732048,100.0,alo,red_bull_ring,2018
141.33970977956042,55.0,21.59696842942299,24.23306990601419,8848.817461914068,178.9360093546409,321.0,68.84277786732048,100.0,alo,red_bull_ring,2021
139.85947086414984,52.0,23.722616916841922,21.810281642309242,8868.27912586546,166.65184585822357,320.0,61.234628094335264,100.0,alo,red_bull_ring,2022
171.10660864471737,29.0,37.76851244321129,36.79265020319799,9339.661308925452,151.2210438333777,341.0,43.665600882081776,100.0,alo,rodriguez,2018
171.10660864471737,29.0,37.76851244321129,36.79265020319799,9339.661308925452,151.2210438333777,341.0,43.665600882081776,100.0,alo,rodriguez,2021
157.94706945267527,31.0,36.49675276045311,31.128503094211176,9173.700402661656,153.04576351893644,342.0,42.400774264127136,100.0,alo,rodriguez,2022
129.650186876887,57.0,13.785003204982408,43.683494628935215,8162.18483405199,146.04717793027967,327.0,50.3854505986183,100.0,alo,shanghai,2018
139.15544378834088,68.0,13.00222927697564,33.61855172914946,8636.595080944597,161.2450154658134,318.0,59.32013659527096,100.0,alo,silverstone,2018
139.15544378834088,68.0,13.00222927697564,33.61855172914946,8636.595080944597,161.2450154658134,318.0,59.32013659527096,100.0,alo,silverstone,2021
139.2139028147893,40.5,14.606026131768328,28.581106232926647,8744.779489739074,162.09459643354376,321.5,57.77677624426406,100.0,alo,silverstone,2022
126.7790864692222,45.0,14.694170294193098,46.65551222849695,8493.6348003369,140.8857103279103,317.0,48.994466028808425,100.0,alo,sochi,2018
126.7790864692222,45.0,14.694170294193098,46.65551222849695,8493.6348003369,140.8857103279103,317.0,48.994466028808425,100.0,alo,sochi,2021
159.8091065727791,52.0,40.765832543353085,22.936695787361455,9622.698396681464,181.69466117779277,336.0,66.55878310513356,100.0,alo,spa,2018
